--
-- author: haosun
   [91460] = "「干什么？你们要干什么？！」",
   [91470] = "约翰亚斯低低地念诵着什么，随即脚下升起一个巨大的魔法阵，血红色的光也随之而起，罩住了嘉波所在的整个牢房。",
   [91480] = "「这、这是！！！！——！不可能！！！！！你到底是谁？？！别——别别别——————不！！！！」",
   [91490] = "嘉波疯了般大吼着，不顾一切地冲了上去，却最终撞在了一道无形的屏障上，只在沉闷的响声中激起一阵模糊的涟漪。",
   [91500] = "「快放我出去！！！否则、否则我就把狱卒引来！大不了我们同归于尽！」",
   [91510] = "「你最好安静一点，引来了狱卒，我们能跑，你，肯定去更深层吃牢饭。」",
   [91520] = "（咬牙）「可恶……狡猾的家伙……」",
   [91530] = "「先生我还以为你只会打架呢，这是什么好玩的把戏！？？？」",
   [91540] = "「大概是什么封印魔法？忘了在哪本书上看到的了，今天也是第一次用，没想到成功了——行了，我们赶紧走吧。我还有大事要做！」",
   [91550] = "「你、你现在就要去？？太危险了，真的不考虑一下？？」",
   [91560] = "「考虑，必须考虑一下——这样！先回一趟酒吧，把酒壶灌满，然后我再告诉你！」",
   [91570] = "「什么？！不！准！喝！酒！！！」",
   [91580] = "「刚还说好的——听我的命令，莎娜斥候是想反悔？？？」",
   [91590] = "「可恶——那、那只能一点点——这是底线！！」",
   [91600] = "「好嘞，成交——」",
   [91610] = "支B-5《暴风雨的前兆》战前对话",
   [91620] = "「走吧！一想到有酒喝，马上就干劲满满了呢！」",
   [91630] = "「喂！等等！」",
   [91640] = "「嗯？有何贵干？前耀皇大人。」",
   [91650] = "「我刚刚听到你们好像打算刺杀罗德里戈，我支持你们！」",
   [91660] = "「但罗德里戈那家伙很狡猾的，不如你们把我放出来，我跟你们一起去对付他。」",
   [91670] = "「哦~这就不劳您操心了。」",
   [91680] = "「没有了我的帮助，你们会后悔的！」",
   [91690] = "「是吗？」",
   [91700] = "「不信？那我可以给你们一条消息，听过之后再好好想想清楚。」",
   [91710] = "「罗德里戈今天肯定准备出巡，你们这时候去准备突袭，是最好的时机。」",
   [91720] = "「哦？你凭什么这么肯定？」",
   [91730] = "「你想啊，那个信从不是在为身患瘟疫的人们提供治疗么？」",
   [91740] = "「那根本不是治疗，而是在腐化那些人的灵魂。」",
   [91750] = "「不管怎么说，他能进到这里一定是得了耀皇的授意。」",
   [91760] = "「而照我对罗德里戈的了解，他刚刚重获力量，一定会想尽办法宣扬自己的功绩，借此稳定民心和巩固权力。」",
   [91770] = "「换句话说，他现在肯定不会安分守己地待在耀堂。一面做好事，一面散播出去嘛，缺一不可，很简单的道理。」",
   [91780] = "「如果是巡游，这个时间……刚好是黎明。」",
   [91790] = "「我们倒确实可以试试，埋伏在从耀堂出来的必经之路，这样比采取其他的行动方式更有效直接。」",
   [91800] = "「那条路……两侧都是小树林，十分便于隐藏。」",
   [91810] = "「的确便于隐藏，只是我们最好能弄清楚有多少人随行。」",
   [91820] = "「莎娜，探查的任务就交给你了，我去预防一下其他可能发生的意外，很快过去跟你汇合。」",
   [91830] = "「好，你也要小心，可别喝太多酒到时候坏了事。」",
   [91840] = "「哼~你以为你在跟谁说话，行动吧。」",
   [91850] = "莎娜这次没有多说什么，转身率先离开。",
   [91860] = "「喂，你真的不考虑跟我合作吗？我知道罗德里戈的弱点，只要你放我出来……」",
   [91870] = "「也不是不可以，只要你回答我一个问题。我就考虑一下。」",
   [91880] = "「好！你随便问！」",
   [91890] = "「罗德里戈为什么没有杀你？」",
   [91900] = "「他就是想把我关在这里，慢慢地折磨我！这个坏心肠的老东西！」",
   [91910] = "「哦——好的，多谢。」",
   [91920] = "约翰亚斯道完谢后毫不犹豫地转身离开。",
   [91930] = "「喂喂！不是说好我回答了就考虑救我吗！！」",
   [91940] = "「对啊，我考虑过了，还是不救你比较好，希望你在这里待得愉快。」",
   [91950] = "「你！你是恶魔吗！给我回来！！！放我出去！！！放我出去！！！」",
   [91960] = "没有理会嘉波疯狂的叫骂，约翰亚斯沿原路走出了地牢，时间早已在调查的过程中流逝。",
   [91970] = "太阳早已浮现，街道两侧已经有不少来往的人群。不远处的集市传来隐约朦胧的喧闹声，似乎城里的一切都与平时没有一点差别。",
   [91980] = "约翰亚斯左右看了一遍，在没有发现巡逻兵的瞬间闪身试图走进一处高大的建筑群。",
   [91990] = "「如果判断没错的话，她应该在这里……」",
   [92000] = "「前面是耀会重地，你最好留在这条街上，穿着鬼鬼祟祟跑进这里可是很危险的！」",
   [92010] = "「不想死的话，立刻离开这里！」",
   [92020] = "支B-5《暴风雨的前兆》战后对话",
   [92030] = "「约翰亚斯？你来这里做什么？」",
   [92040] = "「哎呀呀，差点以为今天就要死在美人手上了。」",
   [92050] = "「……如果你来只是为了说这种话，那你现在可以走了。」",
   [92060] = "（揉着酸痛的肩膀）「别这么无情嘛，来找你当然是有正事，赫莎，这事和耀皇有关。」",
   [92070] = "「耀皇大人？怎么了？！」",
   [92080] = "「不不不，他好得很。我只是……发现了一些痕迹。」",
   [92090] = "「痕迹？有话快说。」",
   [92100] = "「有邪恶的势力在渗透圣摩拉，街边的酒馆和地牢都发现了恶魔的踪迹，其他地方或许还有更多。」",
   [92110] = "「不可能，圣摩拉的外围有海因里希大人亲自保护。」",
   [92120] = "「何况耀皇大人刚刚重获泰兰达尔神使赐予的力量，现在没有什么恶魔可以渗透我们的防线。」",
   [92130] = "「那如果……是有人放恶魔入城的呢？比如，耀皇……」",
   [92140] = "话音还未落，赫莎召唤的法阵已经出现在了约翰亚斯的脚下。",
   [92150] = "「约翰亚斯，虽然你我关系不错，但你若是敢诋毁耀皇大人，休怪我无情。」",
   [92160] = "「别冲动别冲动，先听我说完，如果是诋毁，我大可以一边喝酒一边到处散布，不用冒着生命危险来这里当面跟你说。」",
   [92170] = "「你不必再说。我相信耀皇大人信仰虔诚，绝不会做那种事，而且圣摩拉一向是光明之城，不可能与恶魔扯上干系。」",
   [92180] = "「你也知道我一向不是在这种场合会信口开河的人，我会这么说，只是因为我在原本应该密不透风的地牢中，发现了恶魔信从。」",
   [92190] = "「你我都知道，圣摩拉的地牢，若没有光头仔的允许，外人根本无法轻易出入，而以光头仔的性格，他绝不会如此懈怠。」",
   [92200] = "「唯一能令他如此‘懈怠’的人，只有耀皇。何况那个恶魔信从死前透露了，是耀皇指示他腐化灵魂。」",
   [92210] = "「约翰亚斯，你也跟恶魔打过交道，你应该知道恶魔的话根本不能相信。这必然是恶魔为了离间圣摩拉编造的谎言。」",
   [92220] = "「但深渊之力能够悄无声息潜入地牢，这可是我亲眼所见的事实，被恶魔腐化的人出现在街边的酒馆，就这么混迹在人群里。」",
   [92230] = "「而在这种情况下，耀皇居然毫无察觉、无所作为，你不觉得奇怪吗？」",
   [92240] = "「……」",
   [92250] = "「耀皇大人……向来痛恨恶魔，绝不可能会放任不管的……」",
   [92260] = "「赫莎，你也知道，泰兰达尔已经很久没有回应她的信从了，为什么这次她突然回应了？」",
   [92270] = "「那一定是泰兰达尔大人感应到她的信从正受瘟疫之苦，来拯救他们。」",
   [92280] = "「是有这种可能。」",
   [92290] = "「但你有没有想过另外一种可能，如果泰兰达尔并没有回应耀皇，耀皇的力量从何而来？除了神庭，深渊的恶魔同样会赐予人类力量。」",
   [92300] = "「不……不可能！」",
   [92310] = "「无论如何，也许是恶魔陷害耀皇，也许不是，都需要查证一下。」",
   [92320] = "「你也不想眼睁睁看着耀皇堕落吧？还有他关心的子民，整座圣摩拉城里的人。」",
   [92330] = "「……罗德里戈大人对我曾有救命之恩，但若是他犯下这样的错误……约翰亚斯，我的底线是绝不可以伤害大人。」",
   [92340] = "「放心，你我都不想把武器对着自己人，我只是想查清真相。」",
   [92350] = "「莎娜那丫头肯定不会放我单独行动，但这次很危险，留她在旁边我会分心，所以我希望你能带她安全离开广场，什么方法都行。」",
   [92360] = "「你说危险？以你的身手，除非想对耀皇大人不利，否则什么样的事情，能让你觉得危险？」",
   [92370] = "「以我星辰之环首领的名誉起誓，对于为圣摩拉人民指引光明信仰的耀皇大人，我绝不会伤他分毫，我能避免冲突，但莎娜还不行。」",
   [92380] = "「…………」",
   [92390] = "「我知道我的名誉没剩多少了，但请务必相信我刚才所说的话，带莎娜离开广场，誓言，我一定会履行的。」",
   [92400] = "「好，我姑且信你，但如果之后让我发现你对耀皇大人不利，无论藏在什么地方，我都会把你揪出来赎罪的！」",
   [92410] = "「哈哈哈！好凶好凶~既然美人都这么说了，我当然会乖乖照办，还请放心。」",
   [92420] = "「如果下次有求于人，我劝你最好态度端正一点，今天若不是事关耀皇大人，你连沟通的机会都不会有。」",
   [92430] = "「那小莎娜就拜托你了，如果不用强硬手段带她走的话，你可能需要一些特殊的演技~事成之后，我请你喝酒如何？」",
   [92431] = "「做自己该做的事吧，喝酒就不必了。钱的话，你自己留着到时候养伤用吧。」",
   [92440] = "支B-6《诺言与信条的碰撞》战前对话",
   [92450] = "朝阳升起后，整个城镇都被笼罩于温暖的日光下，耀堂门前是庄严肃穆的雕像。",
   [92460] = "所有人都在为耀皇即将开始的巡游而忙碌，无人注意到那一抹从篱墙钻入的黑影。",
   [92470] = "莎娜四处张望后混入前来观摩仪式的人群之中，不动声色地向耀皇出行的路线靠近。",
   [92480] = "「如果海因里希大人今天不在随行队伍中，速战速决后应该可以脱身离开。」",
   [92490] = "莎娜将守在路旁的骑士打晕后拖进灌木丛，换上衣服，虽然伪装成了护卫的骑士，但因为体型的差异，导致行动有些不便。",
